root,parent,child,parent version,child version,expected improvement
plasma,plasma,cmake,19.8.1,3.16.9,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.16.9,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.16.9,1.7032590051457972
plasma,plasma,cmake,develop,3.16.9,0.0
plasma,plasma,cmake,17.1,3.17.0,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.17.0,0.0
plasma,plasma,cmake,18.11.0,3.17.0,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.17.0,0.0
plasma,plasma,cmake,18.9.0,3.17.0,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.17.0,0.0
plasma,plasma,cmake,19.8.1,3.17.0,1.7032590051457972
plasma,plasma,cmake,20.9.20,3.17.0,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.17.0,1.4485776805251642
plasma,plasma,cmake,develop,3.17.0,0.0
plasma,plasma,cmake,17.1,3.17.1,0.0
plasma,plasma,cmake,18.10.0,3.17.1,0.4466936572199732
plasma,plasma,cmake,18.11.0,3.17.1,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.17.1,0.6175373134328358
plasma,plasma,cmake,18.9.0,3.17.1,0.0
plasma,plasma,cmake,19.8.0,3.17.1,1.0
plasma,plasma,cmake,19.8.1,3.17.1,0.0
plasma,plasma,cmake,20.9.20,3.17.1,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.17.1,1.0
plasma,plasma,cmake,develop,3.17.1,0.6175373134328358
plasma,plasma,cmake,17.1,3.17.3,1.0
plasma,plasma,cmake,18.10.0,3.17.3,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.17.3,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.17.3,0.0
plasma,plasma,cmake,18.9.0,3.17.3,0.0
plasma,plasma,cmake,19.8.0,3.17.3,0.0
plasma,plasma,cmake,19.8.1,3.17.3,0.0
plasma,plasma,cmake,20.9.20,3.17.3,0.0
plasma,plasma,cmake,21.8.29,3.17.3,1.0
plasma,plasma,cmake,develop,3.17.3,1.0
plasma,plasma,cmake,17.1,3.17.4,0.0
plasma,plasma,cmake,18.10.0,3.17.4,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.17.4,0.0
plasma,plasma,cmake,18.11.1,3.17.4,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.17.4,0.0
plasma,plasma,cmake,19.8.0,3.17.4,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.17.4,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.17.4,1.0
plasma,plasma,cmake,21.8.29,3.17.4,1.8674188998589563
plasma,plasma,cmake,develop,3.17.4,0.6175373134328358
plasma,plasma,cmake,17.1,3.17.5,1.7032590051457972
plasma,plasma,cmake,18.10.0,3.17.5,0.0
plasma,plasma,cmake,18.11.0,3.17.5,0.0
plasma,plasma,cmake,18.11.1,3.17.5,1.0
plasma,plasma,cmake,18.9.0,3.17.5,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.17.5,1.0
plasma,plasma,cmake,19.8.1,3.17.5,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.17.5,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.17.5,1.7032590051457972
plasma,plasma,cmake,develop,3.17.5,0.6175373134328358
plasma,plasma,cmake,17.1,3.18.0,0.0
plasma,plasma,cmake,18.10.0,3.18.0,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.18.0,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.18.0,1.2601522842639588
plasma,plasma,cmake,18.9.0,3.18.0,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.18.0,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.18.0,0.0
plasma,plasma,cmake,20.9.20,3.18.0,0.0
plasma,plasma,cmake,21.8.29,3.18.0,0.0
plasma,plasma,cmake,develop,3.18.0,0.0
plasma,plasma,cmake,17.1,3.18.1,0.0
plasma,plasma,cmake,18.10.0,3.18.1,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.18.1,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.18.1,1.8674188998589563
plasma,plasma,cmake,18.9.0,3.18.1,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.18.1,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.18.1,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.18.1,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.18.1,1.7032590051457972
plasma,plasma,cmake,develop,3.18.1,1.0
plasma,plasma,cmake,17.1,3.18.2,0.0
plasma,plasma,cmake,18.10.0,3.18.2,1.0
plasma,plasma,cmake,18.11.0,3.18.2,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.18.2,0.0
plasma,plasma,cmake,18.9.0,3.18.2,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.18.2,0.0
plasma,plasma,cmake,19.8.1,3.18.2,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.18.2,0.0
plasma,plasma,cmake,21.8.29,3.18.2,1.7032590051457972
plasma,plasma,cmake,develop,3.18.2,1.0
plasma,plasma,cmake,17.1,3.18.3,1.2601522842639588
plasma,plasma,cmake,18.10.0,3.18.3,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.18.3,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.18.3,0.0
plasma,plasma,cmake,18.9.0,3.18.3,0.0
plasma,plasma,cmake,19.8.0,3.18.3,1.0
plasma,plasma,cmake,19.8.1,3.18.3,0.0
plasma,plasma,cmake,20.9.20,3.18.3,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.18.3,1.7032590051457972
plasma,plasma,cmake,develop,3.18.3,0.6175373134328358
plasma,plasma,cmake,17.1,3.18.4,0.0
plasma,plasma,cmake,18.10.0,3.18.4,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.18.4,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.18.4,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.18.4,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.18.4,0.0
plasma,plasma,cmake,19.8.1,3.18.4,0.6175373134328358
plasma,plasma,cmake,20.9.20,3.18.4,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.18.4,1.8674188998589563
plasma,plasma,cmake,develop,3.18.4,0.0
plasma,plasma,cmake,17.1,3.18.5,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.18.5,0.0
plasma,plasma,cmake,18.11.0,3.18.5,0.0
plasma,plasma,cmake,18.11.1,3.18.5,1.0
plasma,plasma,cmake,18.9.0,3.18.5,0.3498942917547568
plasma,plasma,cmake,19.8.0,3.18.5,0.0
plasma,plasma,cmake,19.8.1,3.18.5,0.0
plasma,plasma,cmake,20.9.20,3.18.5,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.18.5,0.0
plasma,plasma,cmake,develop,3.18.5,0.0
plasma,plasma,cmake,17.1,3.18.6,1.8674188998589563
plasma,plasma,cmake,18.10.0,3.18.6,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.18.6,0.0
plasma,plasma,cmake,18.11.1,3.18.6,0.0
plasma,plasma,cmake,18.9.0,3.18.6,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.18.6,0.0
plasma,plasma,cmake,19.8.1,3.18.6,0.0
plasma,plasma,cmake,20.9.20,3.18.6,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.18.6,1.4485776805251642
plasma,plasma,cmake,develop,3.18.6,1.0
plasma,plasma,cmake,17.1,3.19.0,1.7032590051457972
plasma,plasma,cmake,18.10.0,3.19.0,0.0
plasma,plasma,cmake,18.11.0,3.19.0,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.19.0,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.19.0,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.19.0,0.0
plasma,plasma,cmake,19.8.1,3.19.0,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.19.0,1.8674188998589563
plasma,plasma,cmake,21.8.29,3.19.0,1.4485776805251642
plasma,plasma,cmake,develop,3.19.0,0.6175373134328358
plasma,plasma,cmake,17.1,3.19.1,0.0
plasma,plasma,cmake,18.10.0,3.19.1,0.0
plasma,plasma,cmake,18.11.0,3.19.1,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.1,1.0
plasma,plasma,cmake,18.9.0,3.19.1,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.19.1,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.19.1,0.0
plasma,plasma,cmake,20.9.20,3.19.1,1.0
plasma,plasma,cmake,21.8.29,3.19.1,1.7032590051457972
plasma,plasma,cmake,develop,3.19.1,0.6175373134328358
plasma,plasma,cmake,17.1,3.19.2,0.0
plasma,plasma,cmake,18.10.0,3.19.2,0.0
plasma,plasma,cmake,18.11.0,3.19.2,0.0
plasma,plasma,cmake,18.11.1,3.19.2,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.19.2,0.0
plasma,plasma,cmake,19.8.0,3.19.2,1.0
plasma,plasma,cmake,19.8.1,3.19.2,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.19.2,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.19.2,1.2601522842639588
plasma,plasma,cmake,develop,3.19.2,0.0
plasma,plasma,cmake,17.1,3.19.3,1.7032590051457972
plasma,plasma,cmake,18.10.0,3.19.3,0.0
plasma,plasma,cmake,18.11.0,3.19.3,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.3,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.19.3,0.0
plasma,plasma,cmake,19.8.0,3.19.3,0.0
plasma,plasma,cmake,19.8.1,3.19.3,0.0
plasma,plasma,cmake,20.9.20,3.19.3,0.0
plasma,plasma,cmake,21.8.29,3.19.3,0.0
plasma,plasma,cmake,develop,3.19.3,0.6175373134328358
plasma,plasma,cmake,17.1,3.19.4,0.0
plasma,plasma,cmake,18.10.0,3.19.4,1.0
plasma,plasma,cmake,18.11.0,3.19.4,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.4,0.0
plasma,plasma,cmake,18.9.0,3.19.4,0.3498942917547568
plasma,plasma,cmake,19.8.0,3.19.4,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.19.4,0.0
plasma,plasma,cmake,20.9.20,3.19.4,0.0
plasma,plasma,cmake,21.8.29,3.19.4,1.4485776805251642
plasma,plasma,cmake,develop,3.19.4,0.6175373134328358
plasma,plasma,cmake,17.1,3.19.5,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.19.5,1.0
plasma,plasma,cmake,18.11.0,3.19.5,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.5,1.8674188998589563
plasma,plasma,cmake,18.9.0,3.19.5,0.0
plasma,plasma,cmake,19.8.0,3.19.5,0.0
plasma,plasma,cmake,19.8.1,3.19.5,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.19.5,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.19.5,1.4485776805251642
plasma,plasma,cmake,develop,3.19.5,0.0
plasma,plasma,cmake,17.1,3.19.6,0.0
plasma,plasma,cmake,18.10.0,3.19.6,0.0
plasma,plasma,cmake,18.11.0,3.19.6,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.6,0.0
plasma,plasma,cmake,18.9.0,3.19.6,0.0
plasma,plasma,cmake,19.8.0,3.19.6,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.19.6,0.0
plasma,plasma,cmake,20.9.20,3.19.6,0.0
plasma,plasma,cmake,21.8.29,3.19.6,1.8674188998589563
plasma,plasma,cmake,develop,3.19.6,1.0
plasma,plasma,cmake,17.1,3.19.7,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.19.7,1.0
plasma,plasma,cmake,18.11.0,3.19.7,0.0
plasma,plasma,cmake,18.11.1,3.19.7,1.0
plasma,plasma,cmake,18.9.0,3.19.7,0.0
plasma,plasma,cmake,19.8.0,3.19.7,0.0
plasma,plasma,cmake,19.8.1,3.19.7,1.7032590051457972
plasma,plasma,cmake,20.9.20,3.19.7,1.0
plasma,plasma,cmake,21.8.29,3.19.7,1.2601522842639588
plasma,plasma,cmake,develop,3.19.7,0.0
plasma,plasma,cmake,17.1,3.19.8,0.0
plasma,plasma,cmake,18.10.0,3.19.8,1.0
plasma,plasma,cmake,18.11.0,3.19.8,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.19.8,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.19.8,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.19.8,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.19.8,0.0
plasma,plasma,cmake,20.9.20,3.19.8,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.19.8,1.4485776805251642
plasma,plasma,cmake,develop,3.19.8,0.0
plasma,plasma,cmake,17.1,3.20.0,0.6175373134328358
plasma,plasma,cmake,18.10.0,3.20.0,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.20.0,0.3498942917547568
plasma,plasma,cmake,18.11.1,3.20.0,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.20.0,1.0
plasma,plasma,cmake,19.8.0,3.20.0,0.4466936572199732
plasma,plasma,cmake,19.8.1,3.20.0,0.0
plasma,plasma,cmake,20.9.20,3.20.0,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.20.0,1.7032590051457972
plasma,plasma,cmake,develop,3.20.0,0.0
plasma,plasma,cmake,17.1,3.20.1,0.0
plasma,plasma,cmake,18.10.0,3.20.1,1.0
plasma,plasma,cmake,18.11.0,3.20.1,0.0
plasma,plasma,cmake,18.11.1,3.20.1,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.20.1,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.20.1,0.0
plasma,plasma,cmake,19.8.1,3.20.1,1.7032590051457972
plasma,plasma,cmake,20.9.20,3.20.1,0.0
plasma,plasma,cmake,21.8.29,3.20.1,1.0
plasma,plasma,cmake,develop,3.20.1,0.6175373134328358
plasma,plasma,cmake,17.1,3.20.2,1.8674188998589563
plasma,plasma,cmake,18.10.0,3.20.2,0.4466936572199732
plasma,plasma,cmake,18.11.0,3.20.2,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.20.2,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.20.2,0.0
plasma,plasma,cmake,19.8.0,3.20.2,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.20.2,0.0
plasma,plasma,cmake,20.9.20,3.20.2,0.0
plasma,plasma,cmake,21.8.29,3.20.2,0.0
plasma,plasma,cmake,develop,3.20.2,1.0
plasma,plasma,cmake,17.1,3.20.3,1.8674188998589563
plasma,plasma,cmake,18.10.0,3.20.3,0.0
plasma,plasma,cmake,18.11.0,3.20.3,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.20.3,0.0
plasma,plasma,cmake,18.9.0,3.20.3,0.0
plasma,plasma,cmake,19.8.0,3.20.3,0.0
plasma,plasma,cmake,19.8.1,3.20.3,1.0
plasma,plasma,cmake,20.9.20,3.20.3,1.2601522842639588
plasma,plasma,cmake,21.8.29,3.20.3,1.1831992850759612
plasma,plasma,cmake,develop,3.20.3,1.0
plasma,plasma,cmake,17.1,3.20.4,0.0
plasma,plasma,cmake,18.10.0,3.20.4,0.0
plasma,plasma,cmake,18.11.0,3.20.4,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.20.4,0.0
plasma,plasma,cmake,18.9.0,3.20.4,0.0
plasma,plasma,cmake,19.8.0,3.20.4,0.4466936572199732
plasma,plasma,cmake,19.8.1,3.20.4,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.20.4,0.0
plasma,plasma,cmake,21.8.29,3.20.4,1.4485776805251642
plasma,plasma,cmake,develop,3.20.4,0.0
plasma,plasma,cmake,17.1,3.20.5,0.0
plasma,plasma,cmake,18.10.0,3.20.5,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.20.5,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.20.5,0.0
plasma,plasma,cmake,18.9.0,3.20.5,0.0
plasma,plasma,cmake,19.8.0,3.20.5,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.20.5,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.20.5,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.20.5,1.8674188998589563
plasma,plasma,cmake,develop,3.20.5,1.0
plasma,plasma,cmake,17.1,3.21.0,0.0
plasma,plasma,cmake,18.10.0,3.21.0,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.21.0,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.21.0,0.0
plasma,plasma,cmake,18.9.0,3.21.0,1.0
plasma,plasma,cmake,19.8.0,3.21.0,0.0
plasma,plasma,cmake,19.8.1,3.21.0,0.0
plasma,plasma,cmake,20.9.20,3.21.0,0.0
plasma,plasma,cmake,21.8.29,3.21.0,1.4485776805251642
plasma,plasma,cmake,develop,3.21.0,0.0
plasma,plasma,cmake,17.1,3.21.1,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.21.1,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.21.1,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.21.1,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.21.1,0.0
plasma,plasma,cmake,19.8.0,3.21.1,1.0
plasma,plasma,cmake,19.8.1,3.21.1,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.21.1,0.0
plasma,plasma,cmake,21.8.29,3.21.1,1.4485776805251642
plasma,plasma,cmake,develop,3.21.1,1.0
plasma,plasma,cmake,17.1,3.21.2,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.21.2,1.0
plasma,plasma,cmake,18.11.0,3.21.2,0.0
plasma,plasma,cmake,18.11.1,3.21.2,0.0
plasma,plasma,cmake,18.9.0,3.21.2,1.0
plasma,plasma,cmake,19.8.0,3.21.2,0.0
plasma,plasma,cmake,19.8.1,3.21.2,0.0
plasma,plasma,cmake,20.9.20,3.21.2,1.7032590051457972
plasma,plasma,cmake,21.8.29,3.21.2,1.2601522842639588
plasma,plasma,cmake,develop,3.21.2,0.6175373134328358
plasma,plasma,cmake,17.1,3.21.3,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.21.3,0.0
plasma,plasma,cmake,18.11.0,3.21.3,0.0
plasma,plasma,cmake,18.11.1,3.21.3,1.4485776805251642
plasma,plasma,cmake,18.9.0,3.21.3,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.21.3,1.0
plasma,plasma,cmake,19.8.1,3.21.3,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.21.3,0.0
plasma,plasma,cmake,21.8.29,3.21.3,1.2601522842639588
plasma,plasma,cmake,develop,3.21.3,0.0
plasma,plasma,cmake,17.1,3.22.1,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.22.1,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.22.1,0.0
plasma,plasma,cmake,18.11.1,3.22.1,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.22.1,0.0
plasma,plasma,cmake,19.8.0,3.22.1,0.0
plasma,plasma,cmake,19.8.1,3.22.1,1.4485776805251642
plasma,plasma,cmake,20.9.20,3.22.1,0.0
plasma,plasma,cmake,21.8.29,3.22.1,1.0
plasma,plasma,cmake,develop,3.22.1,1.0
plasma,plasma,cmake,17.1,3.3.1,0.0
plasma,plasma,cmake,18.10.0,3.3.1,0.3498942917547568
plasma,plasma,cmake,18.11.0,3.3.1,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.3.1,0.0
plasma,plasma,cmake,18.9.0,3.3.1,0.0
plasma,plasma,cmake,19.8.0,3.3.1,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.3.1,0.0
plasma,plasma,cmake,20.9.20,3.3.1,1.4485776805251642
plasma,plasma,cmake,21.8.29,3.3.1,0.0
plasma,plasma,cmake,develop,3.3.1,0.6175373134328358
plasma,plasma,cmake,17.1,3.4.0,0.0
plasma,plasma,cmake,18.10.0,3.4.0,0.0
plasma,plasma,cmake,18.11.0,3.4.0,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.4.0,1.7032590051457972
plasma,plasma,cmake,18.9.0,3.4.0,1.0
plasma,plasma,cmake,19.8.0,3.4.0,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.4.0,1.0
plasma,plasma,cmake,20.9.20,3.4.0,0.0
plasma,plasma,cmake,21.8.29,3.4.0,1.8674188998589563
plasma,plasma,cmake,develop,3.4.0,0.0
plasma,plasma,cmake,17.1,3.4.3,0.0
plasma,plasma,cmake,18.10.0,3.4.3,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.4.3,0.0
plasma,plasma,cmake,18.11.1,3.4.3,0.0
plasma,plasma,cmake,18.9.0,3.4.3,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.4.3,0.3498942917547568
plasma,plasma,cmake,19.8.1,3.4.3,0.6175373134328358
plasma,plasma,cmake,20.9.20,3.4.3,1.0
plasma,plasma,cmake,21.8.29,3.4.3,0.3498942917547568
plasma,plasma,cmake,develop,3.4.3,0.6175373134328358
plasma,plasma,cmake,17.1,3.5.0,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.5.0,0.0
plasma,plasma,cmake,18.11.0,3.5.0,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.5.0,0.6175373134328358
plasma,plasma,cmake,18.9.0,3.5.0,0.0
plasma,plasma,cmake,19.8.0,3.5.0,1.0
plasma,plasma,cmake,19.8.1,3.5.0,0.6175373134328358
plasma,plasma,cmake,20.9.20,3.5.0,0.0
plasma,plasma,cmake,21.8.29,3.5.0,0.4466936572199732
plasma,plasma,cmake,develop,3.5.0,1.0
plasma,plasma,cmake,17.1,3.5.1,1.8674188998589563
plasma,plasma,cmake,18.10.0,3.5.1,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.5.1,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.5.1,0.4466936572199732
plasma,plasma,cmake,18.9.0,3.5.1,0.4466936572199732
plasma,plasma,cmake,19.8.0,3.5.1,0.0
plasma,plasma,cmake,19.8.1,3.5.1,1.0
plasma,plasma,cmake,20.9.20,3.5.1,0.0
plasma,plasma,cmake,21.8.29,3.5.1,0.0
plasma,plasma,cmake,develop,3.5.1,0.0
plasma,plasma,cmake,17.1,3.5.2,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.5.2,0.0
plasma,plasma,cmake,18.11.0,3.5.2,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.5.2,0.0
plasma,plasma,cmake,18.9.0,3.5.2,0.0
plasma,plasma,cmake,19.8.0,3.5.2,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.5.2,0.0
plasma,plasma,cmake,20.9.20,3.5.2,0.0
plasma,plasma,cmake,21.8.29,3.5.2,0.0
plasma,plasma,cmake,develop,3.5.2,0.0
plasma,plasma,cmake,17.1,3.6.0,0.0
plasma,plasma,cmake,18.10.0,3.6.0,0.0
plasma,plasma,cmake,18.11.0,3.6.0,0.4466936572199732
plasma,plasma,cmake,18.11.1,3.6.0,1.0
plasma,plasma,cmake,18.9.0,3.6.0,0.0
plasma,plasma,cmake,19.8.0,3.6.0,0.0
plasma,plasma,cmake,19.8.1,3.6.0,1.0
plasma,plasma,cmake,20.9.20,3.6.0,0.3498942917547568
plasma,plasma,cmake,21.8.29,3.6.0,0.6175373134328358
plasma,plasma,cmake,develop,3.6.0,0.0
plasma,plasma,cmake,17.1,3.6.1,0.0
plasma,plasma,cmake,18.10.0,3.6.1,0.4466936572199732
plasma,plasma,cmake,18.11.0,3.6.1,0.0
plasma,plasma,cmake,18.11.1,3.6.1,0.6175373134328358
plasma,plasma,cmake,18.9.0,3.6.1,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.6.1,0.0
plasma,plasma,cmake,19.8.1,3.6.1,0.0
plasma,plasma,cmake,20.9.20,3.6.1,0.4466936572199732
plasma,plasma,cmake,21.8.29,3.6.1,0.4466936572199732
plasma,plasma,cmake,develop,3.6.1,1.0
plasma,plasma,cmake,17.1,3.7.1,0.0
plasma,plasma,cmake,18.10.0,3.7.1,0.0
plasma,plasma,cmake,18.11.0,3.7.1,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.7.1,0.6175373134328358
plasma,plasma,cmake,18.9.0,3.7.1,0.28757602085143347
plasma,plasma,cmake,19.8.0,3.7.1,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.7.1,0.6175373134328358
plasma,plasma,cmake,20.9.20,3.7.1,0.6175373134328358
plasma,plasma,cmake,21.8.29,3.7.1,0.6175373134328358
plasma,plasma,cmake,develop,3.7.1,1.0
plasma,plasma,cmake,17.1,3.7.2,1.7032590051457972
plasma,plasma,cmake,18.10.0,3.7.2,0.0
plasma,plasma,cmake,18.11.0,3.7.2,1.0
plasma,plasma,cmake,18.11.1,3.7.2,1.0
plasma,plasma,cmake,18.9.0,3.7.2,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.7.2,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.7.2,0.0
plasma,plasma,cmake,20.9.20,3.7.2,0.0
plasma,plasma,cmake,21.8.29,3.7.2,0.4466936572199732
plasma,plasma,cmake,develop,3.7.2,0.4466936572199732
plasma,plasma,cmake,17.1,3.8.0,0.0
plasma,plasma,cmake,18.10.0,3.8.0,0.0
plasma,plasma,cmake,18.11.0,3.8.0,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.8.0,1.0
plasma,plasma,cmake,18.9.0,3.8.0,1.0
plasma,plasma,cmake,19.8.0,3.8.0,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.8.0,0.0
plasma,plasma,cmake,20.9.20,3.8.0,0.0
plasma,plasma,cmake,21.8.29,3.8.0,0.4466936572199732
plasma,plasma,cmake,develop,3.8.0,0.0
plasma,plasma,cmake,17.1,3.8.1,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.8.1,0.4466936572199732
plasma,plasma,cmake,18.11.0,3.8.1,0.6175373134328358
plasma,plasma,cmake,18.11.1,3.8.1,0.0
plasma,plasma,cmake,18.9.0,3.8.1,1.0
plasma,plasma,cmake,19.8.0,3.8.1,0.4466936572199732
plasma,plasma,cmake,19.8.1,3.8.1,0.0
plasma,plasma,cmake,20.9.20,3.8.1,0.0
plasma,plasma,cmake,21.8.29,3.8.1,0.3498942917547568
plasma,plasma,cmake,develop,3.8.1,0.4466936572199732
plasma,plasma,cmake,17.1,3.8.2,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.8.2,0.6175373134328358
plasma,plasma,cmake,18.11.0,3.8.2,1.0
plasma,plasma,cmake,18.11.1,3.8.2,0.0
plasma,plasma,cmake,18.9.0,3.8.2,0.4466936572199732
plasma,plasma,cmake,19.8.0,3.8.2,0.6175373134328358
plasma,plasma,cmake,19.8.1,3.8.2,0.0
plasma,plasma,cmake,20.9.20,3.8.2,1.0
plasma,plasma,cmake,21.8.29,3.8.2,1.0
plasma,plasma,cmake,develop,3.8.2,0.0
plasma,plasma,cmake,17.1,3.9.0,0.0
plasma,plasma,cmake,18.10.0,3.9.0,0.0
plasma,plasma,cmake,18.11.0,3.9.0,0.0
plasma,plasma,cmake,18.11.1,3.9.0,0.6175373134328358
plasma,plasma,cmake,18.9.0,3.9.0,0.6175373134328358
plasma,plasma,cmake,19.8.0,3.9.0,0.0
plasma,plasma,cmake,19.8.1,3.9.0,0.6175373134328358
plasma,plasma,cmake,20.9.20,3.9.0,0.6175373134328358
plasma,plasma,cmake,21.8.29,3.9.0,0.0
plasma,plasma,cmake,develop,3.9.0,0.0
plasma,plasma,cmake,17.1,3.9.2,1.4485776805251642
plasma,plasma,cmake,18.10.0,3.9.2,0.4466936572199732
